Action,Item,Open Rate,Open Time,Close Rate,Close Time,Net Profit,Profile
Buy,Kingsoft Corp Ltd,40.7,2020-08-10T01:30:00.717Z,59.35,2021-02-25T01:31:15.357Z,45.804,eddyb123
Buy,Sunny Optical Technology Group,143.0,2020-08-10T01:30:00.793Z,200.6,2021-02-25T01:30:02.733Z,40.262,eddyb123
Sell,Invesco QQQ,316.23,2021-02-23T14:30:49.32Z,323.8,2021-02-24T20:46:33.997Z,-2.394,eddyb123
Buy,Check Point Software Technologies,119.82,2018-09-13T19:03:24.063Z,112.88,2021-02-24T14:44:11.407Z,-5.792,eddyb123
Buy,Cronos Group Inc,6.47,2020-06-01T13:30:10.927Z,11.22,2021-02-24T14:36:05.767Z,73.415,eddyb123
Buy,Tencent Music Entertainment Group,15.96,2020-08-10T13:30:02.75Z,24.5,2021-02-24T14:35:55.3Z,53.5083,eddyb123
Buy,CyberArk,114.0,2019-03-20T19:10:34.873Z,154.88,2021-02-24T14:35:29.8Z,35.86,eddyb123
Buy,NVIDIA Corporation,309.57,2020-02-20T20:45:59.607Z,559.3,2021-02-24T14:35:16.957Z,80.67,eddyb123
Buy,Aurora Cannabis Inc,9.82,2021-01-11T14:32:07.283Z,15.96,2021-02-11T16:02:23.07Z,62.5257,eddyb123
Sell,Invesco QQQ,274.1829,2020-09-14T13:30:20.64Z,332.5,2021-02-08T19:50:10.03Z,-21.2701,eddyb123
Sell,Invesco QQQ,318.31,2021-02-01T14:31:20.69Z,332.53,2021-02-08T19:50:02.34Z,-4.467,eddyb123
Buy,PayPal Holdings,155.01,2020-06-01T13:30:08.193Z,280.64,2021-02-08T19:49:17.033Z,81.046,eddyb123
Buy,PayPal Holdings,155.01,2020-06-01T13:30:08.32Z,280.58,2021-02-08T19:49:11.793Z,81.008,eddyb123
Buy,Corbus Pharmaceuticals Holding,1.37,2021-01-11T14:34:32.347Z,2.77,2021-02-08T19:47:43.437Z,102.19,eddyb123
Buy,"Tilray, Inc.",13.42,2021-01-12T15:22:05.21Z,29.71,2021-02-08T19:47:14.907Z,121.386,eddyb123
Buy,Cloudflare,39.25,2020-08-10T13:30:07.55Z,89.87,2021-02-08T19:46:36.357Z,128.968,eddyb123
Buy,"Baidu, Inc.",105.7,2020-06-01T13:30:09.57Z,277.95,2021-02-08T19:45:51.183Z,162.962,eddyb123
Buy,SolarEdge Technologies,111.57,2020-05-07T18:19:42.097Z,316.25,2021-02-08T19:44:41.333Z,183.454,eddyb123
Buy,"Square, Inc.",80.99,2020-06-01T13:30:23.963Z,257.75,2021-02-08T19:43:00.807Z,218.25,eddyb123
Buy,Bitcoin,8199.58,2018-03-26T13:16:16.95Z,39215.15,2021-01-10T16:40:50.5Z,378.262,eddyb123
Buy,Ethereum,208.002,2019-05-14T19:02:51.25Z,1291.6756,2021-01-10T16:40:15.527Z,520.9752,eddyb123
Buy,Ethereum,208.002,2019-05-14T19:02:51.25Z,1292.6629,2021-01-10T16:40:04.17Z,521.4829,eddyb123
Buy,Bitcoin,8199.58,2018-03-26T13:16:16.95Z,39220.0,2021-01-10T16:39:34.823Z,378.3193,eddyb123
Buy,Illumina,320.71,2018-10-10T13:40:58.327Z,382.28,2021-01-08T14:36:39.75Z,19.1974,eddyb123
Buy,Slack Technologies Inc,20.06,2020-01-27T14:31:38.72Z,42.43,2020-12-30T19:40:41.21Z,111.516,eddyb123
Sell,Invesco QQQ,274.1829,2020-09-14T13:30:20.64Z,303.34,2020-12-14T14:30:21.21Z,-10.6349,eddyb123
Buy,Editas Medicine Inc,31.69,2018-05-03T18:41:14.863Z,63.43,2020-12-10T17:25:38.363Z,100.1584,eddyb123
Sell,SPX500,4710.68,2021-11-22T16:55:11.417Z,4666.87,2021-11-23T08:45:47.04Z,18.6,robertmerc
Buy,"Micron Technology, Inc.",83.98,2021-05-27T14:26:36.147Z,84.78,2021-11-22T16:58:21.86Z,0.9533,robertmerc
Buy,Southwest Airlines Co,51.01,2021-08-10T16:58:29.06Z,46.19,2021-11-18T18:39:42.733Z,-9.45,robertmerc
Buy,Southwest Airlines Co,49.56,2021-02-05T14:41:52.767Z,46.19,2021-11-18T18:39:40.36Z,-6.8,robertmerc
Buy,Palantir Technologies Inc.,24.72,2021-03-04T20:53:06.74Z,26.14,2021-11-05T14:29:20.77Z,5.744,robertmerc
Buy,Suncor Energy Inc.,23.43,2021-05-27T14:05:12.773Z,26.31,2021-11-02T14:45:35.923Z,12.2911,robertmerc
Buy,Suncor Energy Inc.,21.45,2021-04-28T15:21:46.27Z,26.32,2021-11-02T14:45:31.36Z,22.7047,robertmerc
Buy,Invesco Solar ETF,78.8,2021-06-10T17:12:56.703Z,94.4,2021-10-27T15:31:01.813Z,19.797,robertmerc
Buy,Vale SA,13.83,2021-10-20T13:44:36.27Z,13.81,2021-10-20T14:24:03.127Z,-0.1452,robertmerc
Buy,Meta Platforms Inc,266.84,2021-02-05T14:44:50.427Z,328.64,2021-10-14T19:30:55.01Z,23.1603,robertmerc
Buy,Southwestern Energy Co,4.07,2021-02-05T14:40:09.56Z,5.12,2021-10-06T14:38:37.153Z,25.799,robertmerc
Buy,Meta Platforms Inc,263.57,2021-02-23T15:58:56.033Z,347.15,2021-09-22T13:43:19.563Z,31.7105,robertmerc
Buy,Dropbox Inc,23.75,2021-02-05T14:37:54.61Z,31.83,2021-09-08T14:31:01.44Z,34.0215,robertmerc
Buy,Regeneron Pharmaceuticals,509.94,2021-02-05T14:37:18.283Z,638.2,2021-08-18T19:22:07.027Z,25.1512,robertmerc
Buy,Regeneron Pharmaceuticals,509.94,2021-02-05T14:37:18.283Z,624.76,2021-08-16T13:36:35.357Z,22.5149,robertmerc
Buy,Regeneron Pharmaceuticals,483.04,2021-02-17T15:39:07.247Z,624.43,2021-08-16T13:36:14.66Z,29.27,robertmerc
Buy,Barrick Gold,22.59,2021-02-08T14:30:52.497Z,20.72,2021-08-06T13:30:20.47Z,-8.2766,robertmerc
Buy,Barrick Gold,22.01,2021-02-05T14:44:14.507Z,20.73,2021-08-06T13:30:16.69Z,-5.8162,robertmerc
Buy,Barrick Gold,21.3,2021-03-17T19:13:18.427Z,20.76,2021-08-06T13:30:12.733Z,-2.5352,robertmerc
Buy,Advanced Micro Devices Inc,87.59,2021-02-05T14:43:42.107Z,113.01,2021-08-03T16:54:02.99Z,29.0222,robertmerc
Buy,Advanced Micro Devices Inc,87.76,2021-02-05T15:52:30.877Z,105.04,2021-08-02T13:32:12.167Z,19.692,robertmerc
Buy,Advanced Micro Devices Inc,77.33,2021-03-05T17:54:55.567Z,105.01,2021-08-02T13:32:07.57Z,35.795,robertmerc
Buy,Southwestern Energy Co,4.07,2021-02-05T14:40:09.56Z,4.94,2021-07-27T15:40:22.943Z,21.3765,robertmerc
Buy,Tattooed Chef Inc,19.75,2021-03-08T14:49:03.093Z,22.37,2021-06-16T15:04:05.85Z,13.2657,robertmerc
Buy,Tattooed Chef Inc,19.75,2021-03-08T14:49:03.093Z,22.16,2021-06-10T15:02:03.767Z,12.2041,robertmerc
Buy,Amazon,3239.98,2021-06-08T13:40:10.473Z,3288.08,2021-06-10T13:31:33.213Z,1.4846,robertmerc
Buy,Nokia Oyj,4.29,2021-02-05T14:38:15.327Z,5.58,2021-06-08T19:05:00.173Z,30.0702,robertmerc
Buy,Volkswagen AG,163.18,2021-02-05T14:39:13.017Z,235.05,2021-06-08T13:39:54.493Z,44.6218,robertmerc
Sell,NASDAQ100,13658.45,2021-05-25T13:59:04.537Z,13711.15,2021-05-26T18:46:04.957Z,-1.929,robertmerc
Sell,NASDAQ100,13411.85,2021-05-21T19:59:19.28Z,13439.7,2021-05-24T07:01:01.587Z,-1.0381,robertmerc
Buy,Vale SA,17.3,2021-02-05T19:03:24.627Z,20.42,2021-05-21T16:45:20.9Z,18.035,robertmerc
Buy,Procter & Gamble Co,129.58,2021-02-08T14:32:54.303Z,138.0,2021-05-17T19:20:36.093Z,6.498,robertmerc
Buy,Costco Wholesale Corp,356.0,2021-02-08T14:30:22.387Z,383.44,2021-05-10T19:47:21.6Z,7.7077,robertmerc
Buy,Amazon,3315.51,2021-02-05T14:45:55.643Z,3465.19,2021-04-28T13:55:51.447Z,4.515,robertmerc
Buy,20+ Year Trsy Bond Ishares,135.46,2021-03-30T13:31:57.397Z,139.97,2021-04-26T15:33:59.043Z,3.329,robertmerc
Buy,20+ Year Trsy Bond Ishares,135.46,2021-03-30T13:31:57.397Z,137.99,2021-04-09T16:04:15.393Z,1.868,robertmerc
Buy,20+ Year Trsy Bond Ishares,138.6,2021-03-04T19:05:21.823Z,135.15,2021-03-30T13:31:36.2Z,-2.489,robertmerc
Buy,iShares Gold Trust,17.2,2021-02-05T14:40:41.277Z,16.65,2021-03-17T19:12:59.79Z,-3.1978,robertmerc
Buy,Apple,136.63,2021-02-05T14:42:20.547Z,122.94,2021-03-17T15:01:45.01Z,-10.0198,robertmerc
Buy,National Express Group PLC,303.0,2021-02-05T14:44:34.047Z,310.4,2021-03-17T15:01:34.637Z,2.4685,robertmerc
Buy,Johnson & Johnson,164.67,2021-02-05T14:42:51.397Z,156.11,2021-03-08T14:48:52.207Z,-5.1985,robertmerc
Buy,Royal Dutch Shell B (ADR),35.48,2021-02-05T14:45:41.5Z,41.63,2021-03-05T17:54:06.08Z,17.3325,robertmerc
Buy,Cisco Systems Inc,47.58,2021-02-05T14:42:37.3Z,44.6,2021-03-04T20:52:54.22Z,-6.2633,robertmerc
Buy,Suncor Energy Inc.,17.34,2021-02-05T14:43:56.567Z,20.8,2021-03-04T18:58:14.973Z,19.9533,robertmerc
Buy,Exxon-Mobil,49.15,2021-02-05T14:40:26.64Z,57.76,2021-03-04T18:56:08.537Z,17.5177,robertmerc
Buy,Beyond Meat Inc.,168.75,2021-02-05T14:38:34.357Z,140.31,2021-02-23T14:45:16.873Z,-16.8532,robertmerc
Buy,Marathon Digital Holdings Inc.,23.5,2021-02-05T14:45:19.11Z,27.45,2021-02-23T14:42:50.12Z,16.8093,robertmerc
Buy,"Overstock.com, Inc.",87.85,2021-02-05T14:38:56.323Z,110.37,2021-02-16T15:07:33.753Z,25.6343,robertmerc
Buy,Arch Coal Inc,32.51,2020-05-08T19:49:48.243Z,48.61,2021-02-05T14:37:38.38Z,49.52,robertmerc
Buy,iPath Series B S&P 500 VIX Short-Term FuturesTM ETN,36.5,2020-06-29T19:09:36.167Z,16.5,2021-02-05T14:34:27.54Z,-54.79,robertmerc
Buy,iPath Series B S&P 500 VIX Short-Term FuturesTM ETN,33.03,2020-07-15T15:08:48.13Z,16.49,2021-02-05T14:34:24.707Z,-50.08,robertmerc
Sell,SPDR S&P 500 ETF,294.31,2020-05-21T19:55:06.103Z,388.21,2021-02-05T14:34:20.883Z,-31.9044,robertmerc
Buy,VanEck Vectors Gold Miners ETF,40.64,2020-09-03T15:42:40.737Z,33.94,2021-02-05T14:34:17.097Z,-16.488,robertmerc
Buy,VanEck Vectors Junior Gold Miners ETF,57.67,2020-09-03T15:47:34.707Z,49.66,2021-02-05T14:34:12.467Z,-13.89,robertmerc
Buy,Barrick Gold,23.18,2020-12-15T14:58:29.493Z,21.89,2021-02-05T14:34:08.377Z,-27.82,robertmerc
Buy,Barrick Gold,23.75,2020-12-17T14:32:30.647Z,21.91,2021-02-05T14:34:05.343Z,-7.745,robertmerc
Buy,iShares Gold Trust,18.43,2020-09-03T16:15:43.3Z,17.16,2021-02-05T14:33:59.223Z,-6.8916,robertmerc
Buy,Lockheed Martin Corporation,367.59,2020-11-12T20:57:44.64Z,340.91,2021-02-05T14:33:55.473Z,-7.26,robertmerc
Buy,Lockheed Martin Corporation,363.72,2020-12-10T14:39:13.767Z,340.73,2021-02-05T14:33:52.367Z,-6.32,robertmerc
Buy,Lockheed Martin Corporation,333.2,2021-01-28T16:10:11.453Z,340.73,2021-02-05T14:33:49.463Z,2.26,robertmerc
Buy,iShares Silver Trust,25.68,2020-08-28T13:35:25.733Z,24.7,2021-02-05T14:33:42.793Z,-3.8133,robertmerc
Buy,Nokia Oyj,4.65,2021-01-25T16:12:30.777Z,4.3,2021-02-05T14:33:34.72Z,-7.53,robertmerc
Buy,Nokia Oyj,4.61,2021-01-25T14:31:25.363Z,4.3,2021-02-05T14:33:31.533Z,-6.7257,robertmerc
Buy,Nokia Oyj,3.87,2020-12-23T14:34:15.507Z,4.3,2021-02-05T14:33:27.003Z,11.11,robertmerc
Buy,Advanced Micro Devices Inc,86.66,2021-02-01T14:30:24.127Z,87.95,2021-02-05T14:33:22.537Z,1.49,robertmerc
Buy,Bristol-Myers Squibb Co,61.22,2020-12-24T14:40:22.967Z,61.5,2021-02-05T14:33:18.77Z,0.46,robertmerc
Buy,Bristol-Myers Squibb Co,60.48,2020-12-11T14:35:44.007Z,61.51,2021-02-05T14:33:16.07Z,1.7,robertmerc
Buy,Bristol-Myers Squibb Co,57.94,2020-07-13T13:33:53.217Z,61.51,2021-02-05T14:33:12.673Z,6.16,robertmerc
Buy,Fiserv Inc,110.39,2021-02-03T14:41:25.393Z,113.03,2021-02-05T14:33:08.423Z,2.39,robertmerc
Buy,Fiserv Inc,104.44,2021-01-27T15:44:05.343Z,113.03,2021-02-05T14:33:04.963Z,8.225,robertmerc
Buy,Meta Platforms Inc,249.02,2021-01-14T17:05:36.84Z,268.49,2021-02-05T14:33:00.3Z,7.82,robertmerc
Buy,Energy Transfer Equity LP,6.28,2020-10-23T19:57:36.573Z,6.72,2021-02-05T14:32:55.887Z,7.0,robertmerc
Buy,Energy Transfer Equity LP,6.23,2020-12-30T14:35:02.333Z,6.72,2021-02-05T14:32:52.863Z,7.8666,robertmerc
Buy,Energy Transfer Equity LP,6.12,2020-10-22T14:51:24.543Z,6.71,2021-02-05T14:32:49.987Z,9.64,robertmerc
Buy,Las Vegas Sands Corp,55.19,2021-01-15T14:33:11.96Z,55.09,2021-02-05T14:32:45.89Z,-0.18,robertmerc
Buy,Las Vegas Sands Corp,46.37,2020-07-01T13:46:18.053Z,55.1,2021-02-05T14:32:41.83Z,18.8266,robertmerc
Buy,Johnson & Johnson,144.09,2020-11-30T14:30:21.86Z,164.39,2021-02-05T14:32:35.747Z,14.09,robertmerc
Buy,Apple,119.58,2020-11-30T18:49:46.987Z,136.9,2021-02-05T14:32:31.107Z,14.4828,robertmerc
Buy,Cisco Systems Inc,40.16,2020-10-16T14:42:00.43Z,47.96,2021-02-05T14:32:26.957Z,19.4233,robertmerc
Buy,Dropbox Inc,20.89,2020-08-28T14:03:54.35Z,23.71,2021-02-05T14:32:22.593Z,13.5066,robertmerc
Buy,Dropbox Inc,20.39,2020-12-03T14:39:46.537Z,23.71,2021-02-05T14:32:19.563Z,16.2842,robertmerc
Buy,Dropbox Inc,19.65,2020-11-06T14:31:15.983Z,23.75,2021-02-05T14:32:16.027Z,20.8666,robertmerc
Buy,Dropbox Inc,19.28,2020-09-25T18:54:22.61Z,23.75,2021-02-05T14:32:12.57Z,23.18,robertmerc
Buy,Dropbox Inc,18.88,2020-10-29T13:56:48.747Z,23.74,2021-02-05T14:32:08.897Z,25.74,robertmerc
Buy,Amazon,3180.86,2020-12-08T20:05:39.717Z,3310.02,2021-02-05T14:32:04.51Z,20.3,robertmerc
Buy,Marathon Digital Holdings Inc.,18.8,2021-01-28T16:08:33.567Z,23.04,2021-02-05T14:32:00.853Z,22.5923,robertmerc
Buy,Nucor Corp,42.99,2020-05-27T19:49:50.023Z,52.75,2021-02-05T14:31:53.89Z,22.7,robertmerc
Buy,Walgreens Boots Alliance Inc,40.85,2020-07-15T14:51:16.007Z,49.45,2021-02-05T14:31:48.837Z,21.052,robertmerc
Buy,Walgreens Boots Alliance Inc,37.08,2020-10-13T13:40:51.353Z,49.45,2021-02-05T14:31:45.283Z,33.36,robertmerc
Buy,Beyond Meat Inc.,140.93,2020-12-16T14:58:02.063Z,169.01,2021-02-05T14:31:40.873Z,19.92,robertmerc
Buy,Beyond Meat Inc.,139.75,2020-12-02T15:22:08.69Z,169.01,2021-02-05T14:31:37.753Z,20.94,robertmerc
Buy,Beyond Meat Inc.,127.1,2021-01-05T14:40:30.613Z,169.01,2021-02-05T14:31:34.21Z,32.98,robertmerc
Buy,Beyond Meat Inc.,123.93,2020-11-16T14:35:46.493Z,169.01,2021-02-05T14:31:30.47Z,36.375,robertmerc
Buy,Southwest Airlines Co,46.68,2021-02-03T14:48:50.847Z,49.82,2021-02-05T14:31:24.993Z,6.7266,robertmerc
Buy,Southwest Airlines Co,32.97,2020-06-25T19:51:15.17Z,49.82,2021-02-05T14:31:24.62Z,51.105,robertmerc
Buy,Southwest Airlines Co,31.61,2020-06-26T16:23:44.707Z,49.68,2021-02-05T14:31:14.81Z,57.17,robertmerc
Buy,Suncor Energy Inc.,12.6,2020-09-25T13:59:28.36Z,17.53,2021-02-05T14:31:10.57Z,39.125,robertmerc
Buy,Exxon-Mobil,37.2,2020-09-18T14:13:23.243Z,49.36,2021-02-05T14:31:05.847Z,32.6866,robertmerc
Buy,Exxon-Mobil,34.79,2020-09-24T17:24:01.563Z,49.36,2021-02-05T14:31:01.843Z,41.88,robertmerc
Buy,Exxon-Mobil,33.03,2020-11-02T15:08:44.807Z,49.34,2021-02-05T14:30:58.553Z,49.38,robertmerc
Buy,Regeneron Pharmaceuticals,494.75,2021-01-11T14:46:24.957Z,510.51,2021-02-05T14:30:52.367Z,3.1866,robertmerc
Buy,Regeneron Pharmaceuticals,478.24,2021-01-07T20:23:11.243Z,510.51,2021-02-05T14:30:48.503Z,6.7475,robertmerc
Buy,"Overstock.com, Inc.",64.4,2020-11-23T14:30:36.15Z,88.5,2021-02-05T14:30:37.17Z,37.42,robertmerc
Buy,"Overstock.com, Inc.",60.29,2020-12-08T15:06:35.43Z,88.5,2021-02-05T14:30:36.823Z,46.79,robertmerc
Buy,"Overstock.com, Inc.",58.44,2020-12-10T14:40:37.903Z,88.5,2021-02-05T14:30:36.667Z,51.44,robertmerc
Buy,Southwestern Energy Co,3.47,2021-01-27T15:44:51.453Z,4.15,2021-02-05T14:30:35.927Z,19.5933,robertmerc
Buy,Southwestern Energy Co,2.42,2020-10-05T13:31:43.06Z,4.15,2021-02-05T14:30:19.44Z,71.49,robertmerc
Buy,Bitcoin,29340.15,2021-01-04T10:25:00.547Z,38002.7,2021-02-05T14:26:56.87Z,29.52,robertmerc
Buy,Bitcoin,17045.19,2020-11-26T20:38:51.333Z,38020.56,2021-02-05T14:26:52.32Z,123.06,robertmerc
Buy,Volkswagen AG,159.84,2021-01-26T10:34:02.463Z,164.06,2021-02-05T14:26:45.277Z,2.61,robertmerc
Buy,Volkswagen AG,152.66,2021-01-19T14:45:33.007Z,164.02,2021-02-05T14:26:41.21Z,7.3675,robertmerc
Buy,Royal Dutch Shell B,1469.0,2020-06-08T08:09:26.07Z,1286.8,2021-02-05T14:25:33.953Z,-13.28,robertmerc
Buy,Royal Dutch Shell B,1206.6,2020-07-24T10:25:16.487Z,1287.0,2021-02-05T14:25:29.767Z,7.14,robertmerc
Buy,National Express Group PLC,137.5,2020-08-24T09:16:59.947Z,302.4,2021-02-05T14:25:07.483Z,125.48,robertmerc
Buy,Binance Coin,22.65,2020-08-14T09:54:05.35Z,58.97,2021-02-05T14:02:30.837Z,160.36,robertmerc
Buy,Binance Coin,21.56,2020-08-13T11:19:42.617Z,58.97,2021-02-05T14:02:26.96Z,173.52,robertmerc
Buy,Binance Coin,19.68,2020-07-27T10:59:26.65Z,58.97,2021-02-05T14:02:21.9Z,199.64,robertmerc
Buy,Binance Coin,18.32,2020-07-13T06:06:02.787Z,58.99,2021-02-05T14:02:17.707Z,222.0,robertmerc
Buy,GW Pharmaceuticals Plc,110.62,2020-08-18T13:33:17.133Z,215.52,2021-02-03T14:40:10.217Z,94.828,robertmerc
Buy,GW Pharmaceuticals Plc,104.17,2020-08-31T15:04:27.647Z,216.0,2021-02-03T14:40:06.49Z,107.36,robertmerc
Buy,GW Pharmaceuticals Plc,103.39,2020-09-03T15:37:08.29Z,215.99,2021-02-03T14:40:02.3Z,108.9,robertmerc
Buy,Bed Bath & Beyond Inc,18.89,2021-01-07T16:09:00.987Z,45.44,2021-01-27T15:12:17.95Z,140.55,robertmerc
Buy,Bed Bath & Beyond Inc,19.21,2020-11-11T15:15:16.703Z,46.69,2021-01-27T15:00:46.737Z,143.05,robertmerc
Buy,Jumia Technologies AG,8.1,2020-09-29T13:46:40.59Z,51.45,2021-01-25T16:11:26.77Z,535.1443,robertmerc
Buy,Palantir Technologies Inc.,22.42,2020-12-02T15:17:15.74Z,31.4,2021-01-25T16:09:41.6Z,40.05,robertmerc
Buy,Palantir Technologies Inc.,22.42,2020-12-02T15:17:15.74Z,38.77,2021-01-25T14:42:38.623Z,72.93,robertmerc
Buy,Tyson Foods Inc,64.85,2020-08-04T19:54:30.673Z,66.25,2021-01-25T14:31:08.8Z,2.16,robertmerc
Buy,HSBC,21.39,2020-09-02T15:11:53.597Z,27.26,2021-01-25T14:30:35.11Z,27.44,robertmerc
Sell,SPDR S&P 500 ETF,298.19,2020-05-27T14:41:05.563Z,378.3,2021-01-19T14:44:54.107Z,-26.866,robertmerc
Buy,Meta Platforms Inc,276.35,2020-12-14T15:01:54.747Z,248.67,2021-01-14T17:03:48.57Z,-50.08,robertmerc
Buy,Financial Select Sector SPDR,25.56,2020-08-11T13:34:46.127Z,31.49,2021-01-14T16:59:54.98Z,23.2,robertmerc
Buy,Citigroup,41.95,2020-10-29T19:08:49.527Z,68.66,2021-01-14T16:59:40.013Z,63.67,robertmerc
Sell,SPDR S&P 500 ETF,294.31,2020-05-21T19:55:06.103Z,378.64,2021-01-11T14:46:04.33Z,-28.6532,robertmerc
Buy,Smurfit Kappa Group,2440.0,2020-04-27T15:21:01.507Z,3660.0,2021-01-07T09:00:37.717Z,54.865,robertmerc
Buy,Smurfit Kappa Group,2498.0,2020-06-11T14:13:19.41Z,3660.0,2021-01-07T09:00:37.713Z,49.44,robertmerc
Buy,Jumia Technologies AG,12.95,2020-11-10T20:58:53.257Z,39.93,2020-12-31T19:04:02.6Z,208.34,robertmerc
Buy,Weibo Corp,38.43,2020-07-09T19:02:37.563Z,39.74,2020-12-28T15:19:28.697Z,3.4066,robertmerc
Buy,Alexion Pharmaceuticals Inc,108.71,2020-09-14T19:56:50.64Z,158.31,2020-12-17T14:32:05.693Z,45.6266,robertmerc
Buy,Alexion Pharmaceuticals Inc,103.52,2020-08-26T13:46:21.52Z,158.45,2020-12-17T14:32:04.76Z,53.06,robertmerc
Buy,"Tesla Motors, Inc.",410.59,2020-10-29T14:26:47.023Z,610.0,2020-12-09T18:32:53.087Z,48.565,robertmerc
Buy,Royal Dutch Shell B,1228.2,2020-07-21T08:29:17.343Z,1339.0,2020-12-09T15:52:44.727Z,9.44,robertmerc
Buy,Post holdings,88.31,2020-05-18T14:23:03.577Z,93.74,2020-12-08T20:05:07.04Z,6.1466,robertmerc
Buy,Post holdings,85.25,2020-09-21T15:34:06.427Z,93.74,2020-12-08T20:05:07.037Z,9.96,robertmerc
Buy,Post holdings,84.5,2020-06-15T13:59:10.4Z,93.74,2020-12-08T20:05:07.037Z,10.94,robertmerc
Buy,Post holdings,90.16,2020-06-03T19:43:38.157Z,93.74,2020-12-08T20:05:07.037Z,3.98,robertmerc
Buy,HSBC,21.39,2020-09-02T15:11:53.597Z,26.61,2020-12-08T14:36:13.36Z,24.4,robertmerc
Buy,"Tesla Motors, Inc.",413.66,2020-10-29T15:05:21.87Z,600.0,2020-11-30T14:30:22.81Z,45.045,robertmerc
Buy,Citigroup,41.95,2020-10-29T19:08:49.527Z,55.52,2020-11-25T14:58:13.553Z,32.35,robertmerc
Buy,Jumia Technologies AG,8.1,2020-09-29T13:46:40.59Z,30.46,2020-11-25T14:47:20.303Z,276.0751,robertmerc
Buy,Amazon,3590.63,2021-11-22T17:42:25.713Z,3591.06,2021-11-24T16:20:36.5Z,0.01,hugomanenti95
Buy,"Micron Technology, Inc.",76.12,2021-08-10T18:35:32.387Z,85.02,2021-11-24T14:50:53.513Z,11.69,hugomanenti95
Buy,Southwestern Energy Co,4.94,2021-11-19T14:38:40.517Z,4.95,2021-11-24T14:42:12.273Z,0.2004,hugomanenti95
Buy,Ethereum,4255.052,2021-11-22T09:26:39.483Z,4258.5507,2021-11-24T09:54:35.91Z,0.084,hugomanenti95
Buy,Bitcoin,48878.34,2021-08-20T17:33:54.677Z,56487.01,2021-11-24T09:51:36.25Z,15.5666,hugomanenti95
Buy,Direxion Daily Small Cap Bull 3X Shares,95.5259,2021-11-23T15:40:57.257Z,95.6139,2021-11-23T15:47:38.507Z,0.09,hugomanenti95
Buy,Corsair Gaming Inc,23.48,2021-11-22T17:28:42.867Z,23.48,2021-11-23T15:26:33.12Z,0.0,hugomanenti95
Buy,Direxion Daily Small Cap Bull 3X Shares,96.9372,2021-11-23T14:39:26.843Z,96.9826,2021-11-23T15:08:34.657Z,0.045,hugomanenti95
Buy,Abercrombie & Fitch Company,40.11,2021-11-23T14:42:24.153Z,40.1,2021-11-23T15:08:11.377Z,-0.025,hugomanenti95
Buy,D.R. Horton Inc,84.99,2021-10-07T14:02:41.24Z,100.06,2021-11-23T14:47:16.19Z,17.73,hugomanenti95
Buy,Digital Turbine Inc,56.92,2021-11-22T17:28:25.97Z,56.94,2021-11-22T18:56:20.88Z,0.035,hugomanenti95
Buy,"Square, Inc.",213.52,2021-11-22T15:36:59.183Z,205.95,2021-11-22T16:53:51.88Z,-3.545,hugomanenti95
Buy,Booking Holdings Inc,2477.95,2021-11-12T18:16:00.8Z,2348.85,2021-11-22T14:39:07.17Z,-5.21,hugomanenti95
Buy,Booking Holdings Inc,2464.85,2021-10-26T14:17:44.203Z,2348.85,2021-11-22T14:39:05.423Z,-4.705,hugomanenti95
Buy,Booking Holdings Inc,2420.53,2021-10-22T14:01:06.343Z,2348.9,2021-11-22T14:39:03.677Z,-2.96,hugomanenti95
Buy,Booking Holdings Inc,2129.42,2021-08-03T14:06:44.157Z,2348.9,2021-11-22T14:39:00.05Z,10.307,hugomanenti95
Buy,Alibaba,217.36,2021-07-02T13:56:51Z,140.53,2021-11-22T14:35:18.797Z,-35.345,hugomanenti95
Buy,Alibaba,164.44,2021-10-29T17:35:32.61Z,140.42,2021-11-22T14:35:09.923Z,-14.605,hugomanenti95
Buy,Alibaba,154.34,2021-10-07T14:01:54.323Z,140.35,2021-11-22T14:35:07.93Z,-9.065,hugomanenti95
Buy,Alibaba,147.05,2021-11-18T14:34:40.193Z,140.37,2021-11-22T14:35:04.993Z,-4.545,hugomanenti95
Buy,Alibaba,142.65,2021-10-06T14:16:15.357Z,140.41,2021-11-22T14:35:03.1Z,-1.57,hugomanenti95
Buy,Alibaba,142.64,2021-10-06T14:15:51.46Z,140.45,2021-11-22T14:35:00.343Z,-1.5366,hugomanenti95
Buy,Porsche Automobil Holding SE,78.74,2021-09-20T12:22:33.72Z,81.96,2021-11-22T12:13:47.88Z,3.935,hugomanenti95
Buy,Bitcoin,49502.96,2021-09-03T08:29:47.12Z,57272.21,2021-11-22T09:26:20.973Z,15.695,hugomanenti95
Buy,"Micron Technology, Inc.",79.99,2021-08-04T14:01:08.78Z,83.13,2021-11-19T18:00:35.883Z,3.925,hugomanenti95
Buy,Alibaba,140.59,2021-10-04T13:39:47.617Z,140.94,2021-11-19T16:01:15.98Z,0.25,hugomanenti95
Buy,Bitcoin,57711.35,2021-11-18T16:24:24.433Z,57722.02,2021-11-19T14:57:18.067Z,0.02,hugomanenti95
Buy,Booking Holdings Inc,2120.0,2021-08-23T17:07:16.073Z,2287.09,2021-11-19T14:51:38.877Z,7.88,hugomanenti95
